source,source_row,parent_woo_id,woo_product_parent_id,parent_sku,component_woo_id,component_sku,quantity,quantity_status,evidence,physical_match_method,physical_item_id,edge_status,edge_role,combination_woo_id,combination_parent_woo_id,combination_sku,combination_name,component_item_id,source_woo,source_supabase,source_dat,source_maestro,evidence_count,resolution_status,conflict_detail,notes,parent_match_method,previous_edge_status,new_edge_status,previous_resolution_status,new_resolution_status,rule_used,active_graph_included,human_decision_required,resolution_confidence,resolution_evidence_001a1,quarantine_group_ids,quarantine_reason,direct_quarantine_match,quarantine_status,worker_review_status,component_node_id,suffix_classification,suffix_base_candidate_usage,resolution_evidence_001a2
MAESTRO,377,,,0502002|1253003|0608002,,0608002,1,EXACT,"{""source"":""MAESTRO_GESTIÓN.xlsx:RENTABILIDAD_COSTOS"",""source_row"":377,""parent_code"":""0502002"",""component_slot"":""ART4"",""component_code"":""0608002"",""quantity"":""1"",""quantity_status"":""EXACT"",""is_combination_row"":""YES"",""family"":""Sofás Cama"",""model"":""Vienna"",""finish"":""Natural"",""measure"":""140x200"",""composition_label"":""Estructura + futonColor + funda_Lisa"",""product_name"":""Estructura + futonColor + funda_Lisa"",""status"":""ACTIVO"",""legacy_magento_id"":""0502002"",""legacy_ean"":"""",""combination_sku_exact"":""0502002|1253003|0608002"",""combination_key_status"":""EXACT""}",EXACT_SKU,608002,BLOCKED,SUPPORTING_SOURCE,,,0502002|1253003|0608002,,608002,NO,NO,NO,YES,1,COMBINATION_SKU_MISSING,"{""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}","Evidence row; correlate by combination_sku, component_sku and quantity.",MISSING_WOO_SKU,BLOCKED,BLOCKED,COMBINATION_SKU_MISSING,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,NO,YES,LOW,Exact 001A.0 evidence retained; no fuzzy identity.,UD-005,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,YES,PENDING_BUSINESS_REVIEW,PENDING,,,,
MAESTRO,377,,,0502002|1253003|0608002,,1253003,1,EXACT,"{""source"":""MAESTRO_GESTIÓN.xlsx:RENTABILIDAD_COSTOS"",""source_row"":377,""parent_code"":""0502002"",""component_slot"":""ART2"",""component_code"":""1253003"",""quantity"":""1"",""quantity_status"":""EXACT"",""is_combination_row"":""YES"",""family"":""Sofás Cama"",""model"":""Vienna"",""finish"":""Natural"",""measure"":""140x200"",""composition_label"":""Estructura + futonColor + funda_Lisa"",""product_name"":""Estructura + futonColor + funda_Lisa"",""status"":""ACTIVO"",""legacy_magento_id"":""0502002"",""legacy_ean"":"""",""combination_sku_exact"":""0502002|1253003|0608002"",""combination_key_status"":""EXACT""}",EXACT_SKU,1253003,BLOCKED,SUPPORTING_SOURCE,,,0502002|1253003|0608002,,1253003,NO,NO,NO,YES,1,COMBINATION_SKU_MISSING,"{""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}","Evidence row; correlate by combination_sku, component_sku and quantity.",MISSING_WOO_SKU,BLOCKED,BLOCKED,COMBINATION_SKU_MISSING,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,NO,YES,LOW,Exact 001A.0 evidence retained; no fuzzy identity.,UD-005,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,YES,PENDING_BUSINESS_REVIEW,PENDING,,,,
MAESTRO,378,,,0502002|1251006|0617002,,0502002,1,EXACT,"{""source"":""MAESTRO_GESTIÓN.xlsx:RENTABILIDAD_COSTOS"",""source_row"":378,""parent_code"":""0502002"",""component_slot"":""ART1"",""component_code"":""0502002"",""quantity"":""1"",""quantity_status"":""EXACT"",""is_combination_row"":""YES"",""family"":""Sofás Cama"",""model"":""Vienna"",""finish"":""Natural"",""measure"":""140x200"",""composition_label"":""Estructura + futonColor + funda_GrisJaspeada"",""product_name"":""Estructura + futonColor + funda_GrisJaspeada"",""status"":""ACTIVO"",""legacy_magento_id"":""0502002"",""legacy_ean"":"""",""combination_sku_exact"":""0502002|1251006|0617002"",""combination_key_status"":""EXACT""}",EXACT_SKU,502002,BLOCKED,SUPPORTING_SOURCE,,,0502002|1251006|0617002,,502002,NO,NO,NO,YES,1,COMBINATION_SKU_MISSING,"{""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}","Evidence row; correlate by combination_sku, component_sku and quantity.",MISSING_WOO_SKU,BLOCKED,BLOCKED,COMBINATION_SKU_MISSING,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,NO,YES,LOW,Exact 001A.0 evidence retained; no fuzzy identity.,UD-005,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,YES,PENDING_BUSINESS_REVIEW,PENDING,,,,
MAESTRO,378,,,0502002|1251006|0617002,,0617002,1,EXACT,"{""source"":""MAESTRO_GESTIÓN.xlsx:RENTABILIDAD_COSTOS"",""source_row"":378,""parent_code"":""0502002"",""component_slot"":""ART4"",""component_code"":""0617002"",""quantity"":""1"",""quantity_status"":""EXACT"",""is_combination_row"":""YES"",""family"":""Sofás Cama"",""model"":""Vienna"",""finish"":""Natural"",""measure"":""140x200"",""composition_label"":""Estructura + futonColor + funda_GrisJaspeada"",""product_name"":""Estructura + futonColor + funda_GrisJaspeada"",""status"":""ACTIVO"",""legacy_magento_id"":""0502002"",""legacy_ean"":"""",""combination_sku_exact"":""0502002|1251006|0617002"",""combination_key_status"":""EXACT""}",EXACT_SKU,617002,BLOCKED,SUPPORTING_SOURCE,,,0502002|1251006|0617002,,617002,NO,NO,NO,YES,1,COMBINATION_SKU_MISSING,"{""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}","Evidence row; correlate by combination_sku, component_sku and quantity.",MISSING_WOO_SKU,BLOCKED,BLOCKED,COMBINATION_SKU_MISSING,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,NO,YES,LOW,Exact 001A.0 evidence retained; no fuzzy identity.,UD-005,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,YES,PENDING_BUSINESS_REVIEW,PENDING,,,,
MAESTRO,378,,,0502002|1251006|0617002,,1251006,1,EXACT,"{""source"":""MAESTRO_GESTIÓN.xlsx:RENTABILIDAD_COSTOS"",""source_row"":378,""parent_code"":""0502002"",""component_slot"":""ART2"",""component_code"":""1251006"",""quantity"":""1"",""quantity_status"":""EXACT"",""is_combination_row"":""YES"",""family"":""Sofás Cama"",""model"":""Vienna"",""finish"":""Natural"",""measure"":""140x200"",""composition_label"":""Estructura + futonColor + funda_GrisJaspeada"",""product_name"":""Estructura + futonColor + funda_GrisJaspeada"",""status"":""ACTIVO"",""legacy_magento_id"":""0502002"",""legacy_ean"":"""",""combination_sku_exact"":""0502002|1251006|0617002"",""combination_key_status"":""EXACT""}",EXACT_SKU,1251006,BLOCKED,SUPPORTING_SOURCE,,,0502002|1251006|0617002,,1251006,NO,NO,NO,YES,1,COMBINATION_SKU_MISSING,"{""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}","Evidence row; correlate by combination_sku, component_sku and quantity.",MISSING_WOO_SKU,BLOCKED,BLOCKED,COMBINATION_SKU_MISSING,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,NO,YES,LOW,Exact 001A.0 evidence retained; no fuzzy identity.,UD-005,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,YES,PENDING_BUSINESS_REVIEW,PENDING,,,,
MAESTRO,389,,,0502012|1254005,,0502012,1,EXACT,"{""source"":""MAESTRO_GESTIÓN.xlsx:RENTABILIDAD_COSTOS"",""source_row"":389,""parent_code"":""0502012"",""component_slot"":""ART1"",""component_code"":""0502012"",""quantity"":""1"",""quantity_status"":""EXACT"",""is_combination_row"":""YES"",""family"":""Sofás Cama"",""model"":""Yokahoma"",""finish"":""Natural"",""measure"":""150x200"",""composition_label"":""Estructura + futonColor"",""product_name"":""Estructura + futonColor"",""status"":""ACTIVO"",""legacy_magento_id"":""0502012"",""legacy_ean"":"""",""combination_sku_exact"":""0502012|1254005"",""combination_key_status"":""EXACT""}",EXACT_SKU,502012,BLOCKED,SUPPORTING_SOURCE,,,0502012|1254005,,502012,NO,NO,NO,YES,1,COMBINATION_SKU_MISSING,"{""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}","Evidence row; correlate by combination_sku, component_sku and quantity.",MISSING_WOO_SKU,BLOCKED,BLOCKED,COMBINATION_SKU_MISSING,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,NO,YES,LOW,Exact 001A.0 evidence retained; no fuzzy identity.,UD-005,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,YES,PENDING_BUSINESS_REVIEW,PENDING,,,,
MAESTRO,389,,,0502012|1254005,,1254005,1,EXACT,"{""source"":""MAESTRO_GESTIÓN.xlsx:RENTABILIDAD_COSTOS"",""source_row"":389,""parent_code"":""0502012"",""component_slot"":""ART2"",""component_code"":""1254005"",""quantity"":""1"",""quantity_status"":""EXACT"",""is_combination_row"":""YES"",""family"":""Sofás Cama"",""model"":""Yokahoma"",""finish"":""Natural"",""measure"":""150x200"",""composition_label"":""Estructura + futonColor"",""product_name"":""Estructura + futonColor"",""status"":""ACTIVO"",""legacy_magento_id"":""0502012"",""legacy_ean"":"""",""combination_sku_exact"":""0502012|1254005"",""combination_key_status"":""EXACT""}",EXACT_SKU,1254005,BLOCKED,SUPPORTING_SOURCE,,,0502012|1254005,,1254005,NO,NO,NO,YES,1,COMBINATION_SKU_MISSING,"{""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}","Evidence row; correlate by combination_sku, component_sku and quantity.",MISSING_WOO_SKU,BLOCKED,BLOCKED,COMBINATION_SKU_MISSING,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,NO,YES,LOW,Exact 001A.0 evidence retained; no fuzzy identity.,UD-005,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,YES,PENDING_BUSINESS_REVIEW,PENDING,,,,
MAESTRO,390,,,0502012|1254005|0608004,,0502012,1,EXACT,"{""source"":""MAESTRO_GESTIÓN.xlsx:RENTABILIDAD_COSTOS"",""source_row"":390,""parent_code"":""0502012"",""component_slot"":""ART1"",""component_code"":""0502012"",""quantity"":""1"",""quantity_status"":""EXACT"",""is_combination_row"":""YES"",""family"":""Sofás Cama"",""model"":""Yokahoma"",""finish"":""Natural"",""measure"":""150x200"",""composition_label"":""Estructura + futoncolor + funda_Lisa"",""product_name"":""Estructura + futoncolor + funda_Lisa"",""status"":""ACTIVO"",""legacy_magento_id"":""0502012"",""legacy_ean"":"""",""combination_sku_exact"":""0502012|1254005|0608004"",""combination_key_status"":""EXACT""}",EXACT_SKU,502012,BLOCKED,SUPPORTING_SOURCE,,,0502012|1254005|0608004,,502012,NO,NO,NO,YES,1,COMBINATION_SKU_MISSING,"{""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}","Evidence row; correlate by combination_sku, component_sku and quantity.",MISSING_WOO_SKU,BLOCKED,BLOCKED,COMBINATION_SKU_MISSING,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,NO,YES,LOW,Exact 001A.0 evidence retained; no fuzzy identity.,UD-005,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,YES,PENDING_BUSINESS_REVIEW,PENDING,,,,
MAESTRO,390,,,0502012|1254005|0608004,,0608004,1,EXACT,"{""source"":""MAESTRO_GESTIÓN.xlsx:RENTABILIDAD_COSTOS"",""source_row"":390,""parent_code"":""0502012"",""component_slot"":""ART4"",""component_code"":""0608004"",""quantity"":""1"",""quantity_status"":""EXACT"",""is_combination_row"":""YES"",""family"":""Sofás Cama"",""model"":""Yokahoma"",""finish"":""Natural"",""measure"":""150x200"",""composition_label"":""Estructura + futoncolor + funda_Lisa"",""product_name"":""Estructura + futoncolor + funda_Lisa"",""status"":""ACTIVO"",""legacy_magento_id"":""0502012"",""legacy_ean"":"""",""combination_sku_exact"":""0502012|1254005|0608004"",""combination_key_status"":""EXACT""}",EXACT_SKU,608004,BLOCKED,SUPPORTING_SOURCE,,,0502012|1254005|0608004,,608004,NO,NO,NO,YES,1,COMBINATION_SKU_MISSING,"{""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}","Evidence row; correlate by combination_sku, component_sku and quantity.",MISSING_WOO_SKU,BLOCKED,BLOCKED,COMBINATION_SKU_MISSING,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,NO,YES,LOW,Exact 001A.0 evidence retained; no fuzzy identity.,UD-005,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,YES,PENDING_BUSINESS_REVIEW,PENDING,,,,
MAESTRO,390,,,0502012|1254005|0608004,,1254005,1,EXACT,"{""source"":""MAESTRO_GESTIÓN.xlsx:RENTABILIDAD_COSTOS"",""source_row"":390,""parent_code"":""0502012"",""component_slot"":""ART2"",""component_code"":""1254005"",""quantity"":""1"",""quantity_status"":""EXACT"",""is_combination_row"":""YES"",""family"":""Sofás Cama"",""model"":""Yokahoma"",""finish"":""Natural"",""measure"":""150x200"",""composition_label"":""Estructura + futoncolor + funda_Lisa"",""product_name"":""Estructura + futoncolor + funda_Lisa"",""status"":""ACTIVO"",""legacy_magento_id"":""0502012"",""legacy_ean"":"""",""combination_sku_exact"":""0502012|1254005|0608004"",""combination_key_status"":""EXACT""}",EXACT_SKU,1254005,BLOCKED,SUPPORTING_SOURCE,,,0502012|1254005|0608004,,1254005,NO,NO,NO,YES,1,COMBINATION_SKU_MISSING,"{""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}","Evidence row; correlate by combination_sku, component_sku and quantity.",MISSING_WOO_SKU,BLOCKED,BLOCKED,COMBINATION_SKU_MISSING,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,NO,YES,LOW,Exact 001A.0 evidence retained; no fuzzy identity.,UD-005,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,YES,PENDING_BUSINESS_REVIEW,PENDING,,,,
MAESTRO,391,,,0502012|1254005|0617004,,0502012,1,EXACT,"{""source"":""MAESTRO_GESTIÓN.xlsx:RENTABILIDAD_COSTOS"",""source_row"":391,""parent_code"":""0502012"",""component_slot"":""ART1"",""component_code"":""0502012"",""quantity"":""1"",""quantity_status"":""EXACT"",""is_combination_row"":""YES"",""family"":""Sofás Cama"",""model"":""Yokahoma"",""finish"":""Natural"",""measure"":""150x200"",""composition_label"":""Estructura +futoncolor + funda_GrisJaspeada"",""product_name"":""Estructura + futonAlg + funda_GrisJaspeada"",""status"":""ACTIVO"",""legacy_magento_id"":""0502012"",""legacy_ean"":"""",""combination_sku_exact"":""0502012|1254005|0617004"",""combination_key_status"":""EXACT""}",EXACT_SKU,502012,BLOCKED,SUPPORTING_SOURCE,,,0502012|1254005|0617004,,502012,NO,NO,NO,YES,1,COMBINATION_SKU_MISSING,"{""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}","Evidence row; correlate by combination_sku, component_sku and quantity.",MISSING_WOO_SKU,BLOCKED,BLOCKED,COMBINATION_SKU_MISSING,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,NO,YES,LOW,Exact 001A.0 evidence retained; no fuzzy identity.,UD-005,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,YES,PENDING_BUSINESS_REVIEW,PENDING,,,,
MAESTRO,391,,,0502012|1254005|0617004,,0617004,1,EXACT,"{""source"":""MAESTRO_GESTIÓN.xlsx:RENTABILIDAD_COSTOS"",""source_row"":391,""parent_code"":""0502012"",""component_slot"":""ART4"",""component_code"":""0617004"",""quantity"":""1"",""quantity_status"":""EXACT"",""is_combination_row"":""YES"",""family"":""Sofás Cama"",""model"":""Yokahoma"",""finish"":""Natural"",""measure"":""150x200"",""composition_label"":""Estructura +futoncolor + funda_GrisJaspeada"",""product_name"":""Estructura + futonAlg + funda_GrisJaspeada"",""status"":""ACTIVO"",""legacy_magento_id"":""0502012"",""legacy_ean"":"""",""combination_sku_exact"":""0502012|1254005|0617004"",""combination_key_status"":""EXACT""}",EXACT_SKU,617004,BLOCKED,SUPPORTING_SOURCE,,,0502012|1254005|0617004,,617004,NO,NO,NO,YES,1,COMBINATION_SKU_MISSING,"{""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}","Evidence row; correlate by combination_sku, component_sku and quantity.",MISSING_WOO_SKU,BLOCKED,BLOCKED,COMBINATION_SKU_MISSING,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,NO,YES,LOW,Exact 001A.0 evidence retained; no fuzzy identity.,UD-005,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,YES,PENDING_BUSINESS_REVIEW,PENDING,,,,
MAESTRO,391,,,0502012|1254005|0617004,,1254005,1,EXACT,"{""source"":""MAESTRO_GESTIÓN.xlsx:RENTABILIDAD_COSTOS"",""source_row"":391,""parent_code"":""0502012"",""component_slot"":""ART2"",""component_code"":""1254005"",""quantity"":""1"",""quantity_status"":""EXACT"",""is_combination_row"":""YES"",""family"":""Sofás Cama"",""model"":""Yokahoma"",""finish"":""Natural"",""measure"":""150x200"",""composition_label"":""Estructura +futoncolor + funda_GrisJaspeada"",""product_name"":""Estructura + futonAlg + funda_GrisJaspeada"",""status"":""ACTIVO"",""legacy_magento_id"":""0502012"",""legacy_ean"":"""",""combination_sku_exact"":""0502012|1254005|0617004"",""combination_key_status"":""EXACT""}",EXACT_SKU,1254005,BLOCKED,SUPPORTING_SOURCE,,,0502012|1254005|0617004,,1254005,NO,NO,NO,YES,1,COMBINATION_SKU_MISSING,"{""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}","Evidence row; correlate by combination_sku, component_sku and quantity.",MISSING_WOO_SKU,BLOCKED,BLOCKED,COMBINATION_SKU_MISSING,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,NO,YES,LOW,Exact 001A.0 evidence retained; no fuzzy identity.,UD-005,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,YES,PENDING_BUSINESS_REVIEW,PENDING,,,,
MAESTRO,402,,,0502012|1251006|1002004,,0502012,1,EXACT,"{""source"":""MAESTRO_GESTIÓN.xlsx:RENTABILIDAD_COSTOS"",""source_row"":402,""parent_code"":""0502012"",""component_slot"":""ART1"",""component_code"":""0502012"",""quantity"":""1"",""quantity_status"":""EXACT"",""is_combination_row"":""YES"",""family"":""Sofás Cama"",""model"":""Yokahoma"",""finish"":""Natural"",""measure"":""150x200"",""composition_label"":""Estructura + Cajón + futonColor"",""product_name"":""Estructura + Cajón + futonColor"",""status"":""ACTIVO"",""legacy_magento_id"":""0502012"",""legacy_ean"":"""",""combination_sku_exact"":""0502012|1251006|1002004"",""combination_key_status"":""EXACT""}",EXACT_SKU,502012,BLOCKED,SUPPORTING_SOURCE,,,0502012|1251006|1002004,,502012,NO,NO,NO,YES,1,COMBINATION_SKU_MISSING,"{""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}","Evidence row; correlate by combination_sku, component_sku and quantity.",MISSING_WOO_SKU,BLOCKED,BLOCKED,COMBINATION_SKU_MISSING,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,NO,YES,LOW,Exact 001A.0 evidence retained; no fuzzy identity.,UD-005,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,YES,PENDING_BUSINESS_REVIEW,PENDING,,,,
MAESTRO,402,,,0502012|1251006|1002004,,1002004,1,EXACT,"{""source"":""MAESTRO_GESTIÓN.xlsx:RENTABILIDAD_COSTOS"",""source_row"":402,""parent_code"":""0502012"",""component_slot"":""ART3"",""component_code"":""1002004"",""quantity"":""1"",""quantity_status"":""EXACT"",""is_combination_row"":""YES"",""family"":""Sofás Cama"",""model"":""Yokahoma"",""finish"":""Natural"",""measure"":""150x200"",""composition_label"":""Estructura + Cajón + futonColor"",""product_name"":""Estructura + Cajón + futonColor"",""status"":""ACTIVO"",""legacy_magento_id"":""0502012"",""legacy_ean"":"""",""combination_sku_exact"":""0502012|1251006|1002004"",""combination_key_status"":""EXACT""}",EXACT_SKU,1002004,BLOCKED,SUPPORTING_SOURCE,,,0502012|1251006|1002004,,1002004,NO,NO,NO,YES,1,COMBINATION_SKU_MISSING,"{""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}","Evidence row; correlate by combination_sku, component_sku and quantity.",MISSING_WOO_SKU,BLOCKED,BLOCKED,COMBINATION_SKU_MISSING,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,NO,YES,LOW,Exact 001A.0 evidence retained; no fuzzy identity.,UD-005,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,YES,PENDING_BUSINESS_REVIEW,PENDING,,,,
MAESTRO,402,,,0502012|1251006|1002004,,1251006,1,EXACT,"{""source"":""MAESTRO_GESTIÓN.xlsx:RENTABILIDAD_COSTOS"",""source_row"":402,""parent_code"":""0502012"",""component_slot"":""ART2"",""component_code"":""1251006"",""quantity"":""1"",""quantity_status"":""EXACT"",""is_combination_row"":""YES"",""family"":""Sofás Cama"",""model"":""Yokahoma"",""finish"":""Natural"",""measure"":""150x200"",""composition_label"":""Estructura + Cajón + futonColor"",""product_name"":""Estructura + Cajón + futonColor"",""status"":""ACTIVO"",""legacy_magento_id"":""0502012"",""legacy_ean"":"""",""combination_sku_exact"":""0502012|1251006|1002004"",""combination_key_status"":""EXACT""}",EXACT_SKU,1251006,BLOCKED,SUPPORTING_SOURCE,,,0502012|1251006|1002004,,1251006,NO,NO,NO,YES,1,COMBINATION_SKU_MISSING,"{""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}","Evidence row; correlate by combination_sku, component_sku and quantity.",MISSING_WOO_SKU,BLOCKED,BLOCKED,COMBINATION_SKU_MISSING,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,NO,YES,LOW,Exact 001A.0 evidence retained; no fuzzy identity.,UD-005,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,YES,PENDING_BUSINESS_REVIEW,PENDING,,,,
MAESTRO,403,,,0502012|1254005|1002004|0608004,,0502012,1,EXACT,"{""source"":""MAESTRO_GESTIÓN.xlsx:RENTABILIDAD_COSTOS"",""source_row"":403,""parent_code"":""0502012"",""component_slot"":""ART1"",""component_code"":""0502012"",""quantity"":""1"",""quantity_status"":""EXACT"",""is_combination_row"":""YES"",""family"":""Sofás Cama"",""model"":""Yokahoma"",""finish"":""Natural"",""measure"":""150x200"",""composition_label"":""Estructura + Cajón + futonColor + funda_Lisa"",""product_name"":""Estructura + Cajón + futonColor + funda_Lisa"",""status"":""ACTIVO"",""legacy_magento_id"":""0502012"",""legacy_ean"":"""",""combination_sku_exact"":""0502012|1254005|1002004|0608004"",""combination_key_status"":""EXACT""}",EXACT_SKU,502012,BLOCKED,SUPPORTING_SOURCE,,,0502012|1254005|1002004|0608004,,502012,NO,NO,NO,YES,1,COMBINATION_SKU_MISSING,"{""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}","Evidence row; correlate by combination_sku, component_sku and quantity.",MISSING_WOO_SKU,BLOCKED,BLOCKED,COMBINATION_SKU_MISSING,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,NO,YES,LOW,Exact 001A.0 evidence retained; no fuzzy identity.,UD-005,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,YES,PENDING_BUSINESS_REVIEW,PENDING,,,,
MAESTRO,403,,,0502012|1254005|1002004|0608004,,0608004,1,EXACT,"{""source"":""MAESTRO_GESTIÓN.xlsx:RENTABILIDAD_COSTOS"",""source_row"":403,""parent_code"":""0502012"",""component_slot"":""ART4"",""component_code"":""0608004"",""quantity"":""1"",""quantity_status"":""EXACT"",""is_combination_row"":""YES"",""family"":""Sofás Cama"",""model"":""Yokahoma"",""finish"":""Natural"",""measure"":""150x200"",""composition_label"":""Estructura + Cajón + futonColor + funda_Lisa"",""product_name"":""Estructura + Cajón + futonColor + funda_Lisa"",""status"":""ACTIVO"",""legacy_magento_id"":""0502012"",""legacy_ean"":"""",""combination_sku_exact"":""0502012|1254005|1002004|0608004"",""combination_key_status"":""EXACT""}",EXACT_SKU,608004,BLOCKED,SUPPORTING_SOURCE,,,0502012|1254005|1002004|0608004,,608004,NO,NO,NO,YES,1,COMBINATION_SKU_MISSING,"{""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}","Evidence row; correlate by combination_sku, component_sku and quantity.",MISSING_WOO_SKU,BLOCKED,BLOCKED,COMBINATION_SKU_MISSING,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,NO,YES,LOW,Exact 001A.0 evidence retained; no fuzzy identity.,UD-005,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,YES,PENDING_BUSINESS_REVIEW,PENDING,,,,
